"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","NORTH","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","29,700",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","131,800",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","112,100",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","SOUTH","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,800",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,800",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","15,200",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NEVADA","32","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","282,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NEVADA","32","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","58,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NEW JERSEY","34","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","62,400",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NEW JERSEY","34","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","23,600",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NEW JERSEY","34","SOUTH","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","179,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","CENTRAL COASTAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","117,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","CENTRAL PIEDMONT","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","605,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","NORTHERN COASTAL","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","82,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","111,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","200,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","SOUTHERN COASTAL","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","88,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","526,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","21,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","12,160,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","24,800,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","19,470,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","37,320,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","14,840,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,810,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,920,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,940,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,740,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","34,500",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","NORTH CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","107,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","NORTHEAST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","30,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,500",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","PANHANDLE","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","SOUTHWEST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","10,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","WEST CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","13,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,097,300",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,653,700",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","299,300",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","SOUTHEAST","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,370,700",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","69,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,025,800",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","191,600",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","45,500",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","NORTHWESTERN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","61,200",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,578,700",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTHEASTERN","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,536,300",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTHWESTERN","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","221,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","214,900",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH CAROLINA","45","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","22,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH CAROLINA","45","EASTERN","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","28,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH CAROLINA","45","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","56,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH CAROLINA","45","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","256,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH CAROLINA","45","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH CAROLINA","45","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","139,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,627,100",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,000,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,653,100",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,352,800",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,413,500",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","208,500",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","402,500",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","112,600",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","249,900",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","BLACKLANDS","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","36,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","CROSS TIMBERS","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","21,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","EDWARDS PLATEAU","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","26,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","NORTHERN HIGH PLAINS","11","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","134,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","39,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","SOUTHERN LOW PLAINS","22","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,163,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","EASTERN","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","426,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","NORTHERN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,871,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","SOUTHERN","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","565,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,349,700",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","EASTERN","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,414,500",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","NORTHERN","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","875,100",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","SOUTHEASTERN","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","369,900",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","SOUTHERN","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","96,700",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","SOUTHWESTERN","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","20,100",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","WESTERN","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","225,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","418,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","EAST CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,039,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,563,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,000,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","WESTERN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","315,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WISCONSIN","55","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","173,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WISCONSIN","55","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","873,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WISCONSIN","55","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","746,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WISCONSIN","55","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","312,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WISCONSIN","55","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","713,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WISCONSIN","55","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","265,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WISCONSIN","55","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","200,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WISCONSIN","55","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","538,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WISCONSIN","55","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","632,000",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WYOMING","56","NORTHEAST","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","939,600",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WYOMING","56","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,758,400",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WYOMING","56","SOUTH CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","20,300",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WYOMING","56","SOUTHEAST","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","274,700",""
"SURVEY","1994","YEAR","","AGRICULTURAL DISTRICT","WYOMING","56","WEST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","607,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","ARIZONA","04","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,453,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","ARIZONA","04","NORTHERN","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","16,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","ARIZONA","04","SOUTHEASTERN","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","232,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","ARIZONA","04","SOUTHWESTERN","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","199,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","CALIFORNIA","06","CENTRAL COAST","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,130,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","CALIFORNIA","06","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,650,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","CALIFORNIA","06","SACRAMENTO VALLEY","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,470,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,820,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","CALIFORNIA","06","SIERRA MOUNTAINS","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","30,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","CALIFORNIA","06","SISKIYOU-SHASTA","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,530,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","370,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","COLORADO","08","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","119,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","COLORADO","08","NORTHEAST","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,357,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","COLORADO","08","NORTHWEST AND MOUNTAIN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","76,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","COLORADO","08","SAN LUIS VALLEY","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,795,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","COLORADO","08","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","153,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","COLORADO","08","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","150,000",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","DELAWARE","10","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,193,500",""
"SURVEY","1993","YEAR","","AGRICULTURAL DISTRICT","DELAWARE","10","NORTHERN","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","105,000",""
